seed,diff_likelihood,diff_standard,homosexual,m_inpool,f_inpool,m_outpool,f_outpool,m_exp_all,f_exp_all,m_exp_ip,f_exp_ip,m_partner_all,f_partner_all,m_partner_ip,f_partner_ip,lt_likelihood
-1857272706,1,1,0,67,136,83,14,5.58,5.58,12.492537313432836,6.154411764705882,3.16,3.16,7.074626865671642,3.485294117647059,0
-653995778,1,1,0,75,136,75,14,5.8533333333333335,5.8533333333333335,11.706666666666667,6.455882352941177,3.5,3.5,7,3.860294117647059,0
301043597,1,1,0,79,131,71,19,6.333333333333333,6.333333333333333,12.025316455696203,7.251908396946565,3.6133333333333333,3.6133333333333333,6.860759493670886,4.137404580152672,0
-1261680576,1,1,0,72,132,78,18,5.766666666666667,5.766666666666667,12.01388888888889,6.553030303030303,3.2866666666666666,3.2866666666666666,6.847222222222222,3.734848484848485,0
-99965149,1,1,0,77,135,73,15,6.546666666666667,6.546666666666667,12.753246753246753,7.274074074074074,3.6533333333333333,3.6533333333333333,7.116883116883117,4.059259259259259,0
-973366489,1,1,0,75,137,75,13,6.2,6.2,12.4,6.788321167883212,3.44,3.44,6.88,3.7664233576642334,0
-190575104,1,1,0,78,134,72,16,6.293333333333333,6.293333333333333,12.102564102564102,7.044776119402985,3.68,3.68,7.076923076923077,4.119402985074627,0
-469580830,1,1,0,81,141,69,9,6.74,6.74,12.481481481481481,7.170212765957447,3.86,3.86,7.148148148148148,4.1063829787234045,0
1098095072,1,1,0,85,134,65,16,6.98,6.98,12.31764705882353,7.813432835820896,3.8866666666666667,3.8866666666666667,6.858823529411764,4.350746268656716,0
1905763323,1,1,0,76,135,74,15,5.54,5.54,10.93421052631579,6.155555555555556,3.4,3.4,6.7105263157894735,3.7777777777777777,0
105428638,1,1,0,73,136,77,14,5.886666666666667,5.886666666666667,12.095890410958905,6.492647058823529,3.6066666666666665,3.6066666666666665,7.410958904109589,3.9779411764705883,0
1748419129,1,1,0,80,128,70,22,6.12,6.12,11.475,7.171875,3.493333333333333,3.493333333333333,6.55,4.09375,0
-2112852355,1,1,0,73,137,77,13,6.066666666666666,6.066666666666666,12.465753424657533,6.642335766423358,3.54,3.54,7.273972602739726,3.875912408759124,0
1484270378,1,1,0,84,135,66,15,6.96,6.96,12.428571428571429,7.733333333333333,4.026666666666666,4.026666666666666,7.190476190476191,4.474074074074074,0
1600732541,1,1,0,88,140,62,10,7.533333333333333,7.533333333333333,12.840909090909092,8.071428571428571,4.44,4.44,7.568181818181818,4.757142857142857,0
1805129189,1,1,0,61,132,89,18,5.033333333333333,5.033333333333333,12.37704918032787,5.71969696969697,2.953333333333333,2.953333333333333,7.262295081967213,3.356060606060606,0
-1996020349,1,1,0,88,139,62,11,7.006666666666667,7.006666666666667,11.943181818181818,7.561151079136691,3.993333333333333,3.993333333333333,6.806818181818182,4.309352517985611,0
1722453226,1,1,0,78,130,72,20,5.726666666666667,5.726666666666667,11.012820512820513,6.607692307692307,3.28,3.28,6.3076923076923075,3.7846153846153845,0
404207487,1,1,0,65,124,85,26,4.966666666666667,4.966666666666667,11.461538461538462,6.008064516129032,2.7266666666666666,2.7266666666666666,6.292307692307692,3.2983870967741935,0
-1013591728,1,1,0,74,140,76,10,6.046666666666667,6.046666666666667,12.256756756756756,6.478571428571429,3.3733333333333335,3.3733333333333335,6.837837837837838,3.6142857142857143,0
1937338576,1,1,0,76,136,74,14,6.32,6.32,12.473684210526315,6.970588235294118,3.453333333333333,3.453333333333333,6.815789473684211,3.8088235294117645,0
-1010703167,1,1,0,72,133,78,17,6.44,6.44,13.416666666666666,7.2631578947368425,3.466666666666667,3.466666666666667,7.222222222222222,3.9097744360902253,0
138368237,1,1,0,76,140,74,10,6.366666666666666,6.366666666666666,12.56578947368421,6.821428571428571,3.5933333333333333,3.5933333333333333,7.092105263157895,3.85,0
-1658890005,1,1,0,73,139,77,11,5.726666666666667,5.726666666666667,11.767123287671232,6.179856115107913,3.3733333333333335,3.3733333333333335,6.931506849315069,3.6402877697841727,0
-1299957193,1,1,0,67,133,83,17,5.406666666666666,5.406666666666666,12.104477611940299,6.097744360902255,3.08,3.08,6.895522388059701,3.473684210526316,0
1671339872,1,1,0,78,137,72,13,6.066666666666666,6.066666666666666,11.666666666666666,6.642335766423358,3.4133333333333336,3.4133333333333336,6.564102564102564,3.7372262773722627,0
1001555509,1,1,0,68,120,82,30,4.846666666666667,4.846666666666667,10.691176470588236,6.058333333333334,2.6866666666666665,2.6866666666666665,5.926470588235294,3.3583333333333334,0
37038239,1,1,0,88,135,62,15,7.246666666666667,7.246666666666667,12.352272727272727,8.051851851851852,4.066666666666666,4.066666666666666,6.931818181818182,4.518518518518518,0
128502882,1,1,0,78,134,72,16,6.153333333333333,6.153333333333333,11.833333333333334,6.888059701492537,3.566666666666667,3.566666666666667,6.858974358974359,3.9925373134328357,0
64399677,1,1,0,80,138,70,12,6.486666666666666,6.486666666666666,12.1625,7.050724637681159,3.78,3.78,7.0875,4.108695652173913,0
728260052,1,1,0,72,136,78,14,6.193333333333333,6.193333333333333,12.902777777777779,6.830882352941177,3.4466666666666668,3.4466666666666668,7.180555555555555,3.801470588235294,0
1063697718,1,1,0,63,117,87,33,4.3933333333333335,4.3933333333333335,10.46031746031746,5.632478632478633,2.6333333333333333,2.6333333333333333,6.26984126984127,3.376068376068376,0
-1846804465,1,1,0,85,138,65,12,6.426666666666667,6.426666666666667,11.341176470588236,6.9855072463768115,3.7,3.7,6.529411764705882,4.021739130434782,0
-144785564,1,1,0,81,140,69,10,6.526666666666666,6.526666666666666,12.08641975308642,6.992857142857143,3.7133333333333334,3.7133333333333334,6.8765432098765435,3.9785714285714286,0
-1504253417,1,1,0,85,135,65,15,6.826666666666667,6.826666666666667,12.047058823529412,7.5851851851851855,3.933333333333333,3.933333333333333,6.9411764705882355,4.37037037037037,0
1938562841,1,1,0,76,131,74,19,6.226666666666667,6.226666666666667,12.289473684210526,7.129770992366412,3.7333333333333334,3.7333333333333334,7.368421052631579,4.2748091603053435,0
-2052399385,1,1,0,68,127,82,23,4.64,4.64,10.235294117647058,5.480314960629921,2.8066666666666666,2.8066666666666666,6.1911764705882355,3.3149606299212597,0
500051659,1,1,0,79,131,71,19,5.793333333333333,5.793333333333333,11,6.633587786259542,3.2533333333333334,3.2533333333333334,6.177215189873418,3.7251908396946565,0
-1640563741,1,1,0,75,129,75,21,6.1066666666666665,6.1066666666666665,12.213333333333333,7.10077519379845,3.3533333333333335,3.3533333333333335,6.706666666666667,3.89922480620155,0
2515351,1,1,0,71,135,79,15,5.76,5.76,12.169014084507042,6.4,3.3066666666666666,3.3066666666666666,6.985915492957746,3.674074074074074,0
-824084809,1,1,0,80,134,70,16,6.32,6.32,11.85,7.074626865671642,3.7133333333333334,3.7133333333333334,6.9625,4.156716417910448,0
-2053153215,1,1,0,73,139,77,11,6.8,6.8,13.972602739726028,7.338129496402877,3.82,3.82,7.8493150684931505,4.122302158273381,0
108624562,1,1,0,73,132,77,18,5.653333333333333,5.653333333333333,11.616438356164384,6.424242424242424,3.32,3.32,6.821917808219178,3.772727272727273,0
1038042263,1,1,0,73,132,77,18,5.873333333333333,5.873333333333333,12.068493150684931,6.674242424242424,3.4466666666666668,3.4466666666666668,7.082191780821918,3.9166666666666665,0
-1633200455,1,1,0,79,135,71,15,6.086666666666667,6.086666666666667,11.556962025316455,6.762962962962963,3.54,3.54,6.7215189873417724,3.933333333333333,0
-553612056,1,1,0,66,134,84,16,4.98,4.98,11.318181818181818,5.574626865671642,2.8666666666666667,2.8666666666666667,6.515151515151516,3.208955223880597,0
1816168369,1,1,0,74,133,76,17,5.6066666666666665,5.6066666666666665,11.364864864864865,6.323308270676692,3.3466666666666667,3.3466666666666667,6.783783783783784,3.774436090225564,0
-1577162419,1,1,0,81,139,69,11,6.706666666666667,6.706666666666667,12.419753086419753,7.237410071942446,3.7733333333333334,3.7733333333333334,6.987654320987654,4.071942446043166,0
-252268728,1,1,0,75,138,75,12,6.253333333333333,6.253333333333333,12.506666666666666,6.797101449275362,3.6266666666666665,3.6266666666666665,7.253333333333333,3.9420289855072466,0
2078404793,1,1,0,77,134,73,16,6.193333333333333,6.193333333333333,12.064935064935066,6.932835820895522,3.433333333333333,3.433333333333333,6.688311688311688,3.843283582089552,0
-1884636045,1,1,0,78,135,72,15,5.873333333333333,5.873333333333333,11.294871794871796,6.525925925925926,3.46,3.46,6.653846153846154,3.8444444444444446,0
-214728806,1,1,0,78,128,72,22,5.666666666666667,5.666666666666667,10.897435897435898,6.640625,3.3666666666666667,3.3666666666666667,6.4743589743589745,3.9453125,0
-1196625824,1,1,0,78,136,72,14,5.953333333333333,5.953333333333333,11.448717948717949,6.5661764705882355,3.54,3.54,6.8076923076923075,3.9044117647058822,0
-96127537,1,1,0,84,129,66,21,6.213333333333333,6.213333333333333,11.095238095238095,7.224806201550388,3.526666666666667,3.526666666666667,6.2976190476190474,4.10077519379845,0
2018028643,1,1,0,78,135,72,15,5.786666666666667,5.786666666666667,11.128205128205128,6.42962962962963,3.473333333333333,3.473333333333333,6.67948717948718,3.859259259259259,0
2007073116,1,1,0,74,138,76,12,6.053333333333334,6.053333333333334,12.27027027027027,6.579710144927536,3.5866666666666664,3.5866666666666664,7.27027027027027,3.898550724637681,0
-1690270182,1,1,0,70,137,80,13,5.706666666666667,5.706666666666667,12.228571428571428,6.248175182481752,3.2466666666666666,3.2466666666666666,6.957142857142857,3.5547445255474455,0
-402177898,1,1,0,70,132,80,18,5.626666666666667,5.626666666666667,12.057142857142857,6.393939393939394,3.3066666666666666,3.3066666666666666,7.085714285714285,3.757575757575758,0
-1687762154,1,1,0,67,133,83,17,5.06,5.06,11.328358208955224,5.706766917293233,2.9466666666666668,2.9466666666666668,6.597014925373134,3.3233082706766917,0
-471670173,1,1,0,70,127,80,23,5.2,5.2,11.142857142857142,6.141732283464567,3,3,6.428571428571429,3.543307086614173,0
-281788179,1,1,0,83,132,67,18,6.486666666666666,6.486666666666666,11.72289156626506,7.371212121212121,3.86,3.86,6.975903614457831,4.386363636363637,0
2067649959,1,1,0,73,132,77,18,5.486666666666666,5.486666666666666,11.273972602739725,6.234848484848484,3.2466666666666666,3.2466666666666666,6.671232876712328,3.6893939393939394,0
141431187,1,1,0,89,133,61,17,6.673333333333333,6.673333333333333,11.247191011235955,7.526315789473684,3.94,3.94,6.640449438202247,4.443609022556391,0
1658687412,1,1,0,73,131,77,19,5.7,5.7,11.712328767123287,6.526717557251908,3.28,3.28,6.739726027397261,3.7557251908396947,0
-882090633,1,1,0,71,125,79,25,5.633333333333334,5.633333333333334,11.901408450704226,6.76,3.26,3.26,6.887323943661972,3.912,0
-664536629,1,1,0,73,117,77,33,2.7266666666666666,2.7266666666666666,5.602739726027397,3.4957264957264957,1.6666666666666667,1.6666666666666667,3.4246575342465753,2.1367521367521367,2
1807830460,1,1,0,74,117,76,33,2.6066666666666665,2.6066666666666665,5.283783783783784,3.341880341880342,1.7466666666666666,1.7466666666666666,3.5405405405405403,2.2393162393162394,2
-432606705,1,1,0,72,115,78,35,2.7733333333333334,2.7733333333333334,5.777777777777778,3.617391304347826,1.76,1.76,3.6666666666666665,2.2956521739130435,2
-1840290061,1,1,0,66,103,84,47,2.22,2.22,5.045454545454546,3.233009708737864,1.46,1.46,3.3181818181818183,2.1262135922330097,2
-1815339288,1,1,0,79,106,71,44,2.5933333333333333,2.5933333333333333,4.924050632911392,3.669811320754717,1.6466666666666667,1.6466666666666667,3.1265822784810124,2.330188679245283,2
1040622388,1,1,0,76,117,74,33,2.56,2.56,5.052631578947368,3.282051282051282,1.78,1.78,3.513157894736842,2.282051282051282,2
316445856,1,1,0,80,111,70,39,2.72,2.72,5.1,3.675675675675676,1.76,1.76,3.3,2.3783783783783785,2
-239931920,1,1,0,67,110,83,40,2.1666666666666665,2.1666666666666665,4.850746268656716,2.9545454545454546,1.4266666666666667,1.4266666666666667,3.1940298507462686,1.9454545454545455,2
1042321629,1,1,0,73,117,77,33,2.76,2.76,5.671232876712328,3.5384615384615383,1.76,1.76,3.6164383561643834,2.2564102564102564,2
-344867253,1,1,0,74,112,76,38,2.506666666666667,2.506666666666667,5.081081081081081,3.357142857142857,1.58,1.58,3.2027027027027026,2.1160714285714284,2
-1837820464,1,1,0,69,110,81,40,2.5866666666666664,2.5866666666666664,5.6231884057971016,3.5272727272727273,1.74,1.74,3.782608695652174,2.3727272727272726,2
-143898657,1,1,0,79,114,71,36,3.026666666666667,3.026666666666667,5.746835443037975,3.982456140350877,1.8666666666666667,1.8666666666666667,3.5443037974683542,2.456140350877193,2
-1104017326,1,1,0,66,111,84,39,2.2133333333333334,2.2133333333333334,5.03030303030303,2.990990990990991,1.44,1.44,3.272727272727273,1.945945945945946,2
-355427371,1,1,0,77,117,73,33,3.0533333333333332,3.0533333333333332,5.9480519480519485,3.9145299145299144,1.9133333333333333,1.9133333333333333,3.727272727272727,2.452991452991453,2
1086887300,1,1,0,81,123,69,27,2.953333333333333,2.953333333333333,5.469135802469136,3.6016260162601625,1.8333333333333333,1.8333333333333333,3.3950617283950617,2.2357723577235773,2
480007013,1,1,0,73,114,77,36,2.7666666666666666,2.7666666666666666,5.684931506849315,3.6403508771929824,1.88,1.88,3.863013698630137,2.473684210526316,2
1103243368,1,1,0,59,100,91,50,1.8666666666666667,1.8666666666666667,4.745762711864407,2.8,1.2,1.2,3.0508474576271185,1.8,2
1175597164,1,1,0,70,114,80,36,2.68,2.68,5.742857142857143,3.526315789473684,1.76,1.76,3.7714285714285714,2.3157894736842106,2
653169618,1,1,0,78,116,72,34,2.98,2.98,5.730769230769231,3.853448275862069,1.8933333333333333,1.8933333333333333,3.641025641025641,2.4482758620689653,2
89901906,1,1,0,63,110,87,40,2.2933333333333334,2.2933333333333334,5.4603174603174605,3.1272727272727274,1.4666666666666666,1.4666666666666666,3.492063492063492,2,2
-1396630730,1,1,0,70,110,80,40,2.7,2.7,5.785714285714286,3.6818181818181817,1.8066666666666666,1.8066666666666666,3.8714285714285714,2.463636363636364,2
1510305062,1,1,0,75,115,75,35,2.7266666666666666,2.7266666666666666,5.453333333333333,3.5565217391304347,1.7933333333333332,1.7933333333333332,3.5866666666666664,2.3391304347826085,2
667246858,1,1,0,69,108,81,42,2.44,2.44,5.304347826086956,3.388888888888889,1.5333333333333334,1.5333333333333334,3.3333333333333335,2.1296296296296298,2
-621748270,1,1,0,65,114,85,36,2.6466666666666665,2.6466666666666665,6.107692307692307,3.482456140350877,1.7266666666666666,1.7266666666666666,3.9846153846153847,2.2719298245614037,2
204602691,1,1,0,73,110,77,40,2.5866666666666664,2.5866666666666664,5.315068493150685,3.5272727272727273,1.6333333333333333,1.6333333333333333,3.356164383561644,2.227272727272727,2
-505763283,1,1,0,70,112,80,38,2.38,2.38,5.1,3.1875,1.5733333333333333,1.5733333333333333,3.3714285714285714,2.107142857142857,2
-697986845,1,1,0,61,109,89,41,2.033333333333333,2.033333333333333,5,2.7981651376146788,1.38,1.38,3.3934426229508197,1.8990825688073394,2
-1727338313,1,1,0,75,110,75,40,2.6133333333333333,2.6133333333333333,5.226666666666667,3.5636363636363635,1.7,1.7,3.4,2.3181818181818183,2
-399561598,1,1,0,70,110,80,40,2.0866666666666664,2.0866666666666664,4.4714285714285715,2.8454545454545452,1.4266666666666667,1.4266666666666667,3.057142857142857,1.9454545454545455,2
1234484784,1,1,0,65,112,85,38,2.3333333333333335,2.3333333333333335,5.384615384615385,3.125,1.4666666666666666,1.4666666666666666,3.3846153846153846,1.9642857142857142,2
-1627584170,1,1,0,80,119,70,31,3.2,3.2,6,4.033613445378151,2.06,2.06,3.8625,2.596638655462185,2
-220915503,1,1,0,69,116,81,34,2.86,2.86,6.217391304347826,3.6982758620689653,1.7733333333333334,1.7733333333333334,3.8550724637681157,2.293103448275862,2
271153067,1,1,0,66,107,84,43,2.493333333333333,2.493333333333333,5.666666666666667,3.4953271028037385,1.56,1.56,3.5454545454545454,2.1869158878504673,2
-851432134,1,1,0,69,108,81,42,2.5733333333333333,2.5733333333333333,5.594202898550725,3.574074074074074,1.66,1.66,3.608695652173913,2.3055555555555554,2
1653822633,1,1,0,63,104,87,46,2.2933333333333334,2.2933333333333334,5.4603174603174605,3.3076923076923075,1.4266666666666667,1.4266666666666667,3.3968253968253967,2.0576923076923075,2
-1445553564,1,1,0,77,116,73,34,2.7933333333333334,2.7933333333333334,5.441558441558442,3.6120689655172415,1.7133333333333334,1.7133333333333334,3.3376623376623376,2.2155172413793105,2
-1015794108,1,1,0,68,117,82,33,2.38,2.38,5.25,3.051282051282051,1.54,1.54,3.3970588235294117,1.9743589743589745,2
-1574277200,1,1,0,78,118,72,32,3.18,3.18,6.115384615384615,4.0423728813559325,1.9533333333333334,1.9533333333333334,3.7564102564102564,2.483050847457627,2
760340202,1,1,0,75,112,75,38,2.3133333333333335,2.3133333333333335,4.626666666666667,3.0982142857142856,1.5533333333333332,1.5533333333333332,3.1066666666666665,2.080357142857143,2
-811266371,1,1,0,70,113,80,37,2.62,2.62,5.614285714285714,3.47787610619469,1.7666666666666666,1.7666666666666666,3.7857142857142856,2.3451327433628317,2
936873330,1,1,0,68,112,82,38,2.46,2.46,5.426470588235294,3.294642857142857,1.62,1.62,3.573529411764706,2.169642857142857,2
-1940350862,1,1,0,65,109,85,41,2.1666666666666665,2.1666666666666665,5,2.981651376146789,1.4,1.4,3.230769230769231,1.926605504587156,2
-1625384683,1,1,0,70,114,80,36,3.066666666666667,3.066666666666667,6.571428571428571,4.035087719298246,1.78,1.78,3.8142857142857145,2.3421052631578947,2
1659476542,1,1,0,75,119,75,31,3.006666666666667,3.006666666666667,6.013333333333334,3.7899159663865545,1.7133333333333334,1.7133333333333334,3.4266666666666667,2.1596638655462184,2
758214494,1,1,0,70,112,80,38,2.6533333333333333,2.6533333333333333,5.685714285714286,3.5535714285714284,1.5466666666666666,1.5466666666666666,3.3142857142857145,2.0714285714285716,2
108337187,1,1,0,67,128,83,22,2.546666666666667,2.546666666666667,5.701492537313433,2.984375,1.68,1.68,3.7611940298507465,1.96875,2
-188841343,1,1,0,69,115,81,35,2.7466666666666666,2.7466666666666666,5.971014492753623,3.582608695652174,1.66,1.66,3.608695652173913,2.1652173913043478,2
1265204450,1,1,0,67,116,83,34,2.6333333333333333,2.6333333333333333,5.895522388059701,3.4051724137931036,1.7333333333333334,1.7333333333333334,3.8805970149253732,2.2413793103448274,2
1630918595,1,1,0,81,123,69,27,2.94,2.94,5.444444444444445,3.5853658536585367,1.9,1.9,3.5185185185185186,2.317073170731707,2
1145551246,1,1,0,76,114,74,36,2.84,2.84,5.605263157894737,3.736842105263158,1.9066666666666667,1.9066666666666667,3.763157894736842,2.508771929824561,2
513313684,1,1,0,69,116,81,34,2.486666666666667,2.486666666666667,5.405797101449275,3.2155172413793105,1.6,1.6,3.4782608695652173,2.0689655172413794,2
-753608857,1,1,0,69,108,81,42,2.3733333333333335,2.3733333333333335,5.159420289855072,3.2962962962962963,1.56,1.56,3.391304347826087,2.1666666666666665,2
-1815248880,1,1,0,71,121,79,29,2.7266666666666666,2.7266666666666666,5.76056338028169,3.3801652892561984,1.7533333333333334,1.7533333333333334,3.704225352112676,2.1735537190082646,2
-1127288541,1,1,0,74,112,76,38,2.7,2.7,5.472972972972973,3.6160714285714284,1.7666666666666666,1.7666666666666666,3.581081081081081,2.3660714285714284,2
-172844112,1,1,0,69,108,81,42,2.38,2.38,5.173913043478261,3.3055555555555554,1.5866666666666667,1.5866666666666667,3.449275362318841,2.2037037037037037,2
-1037891708,1,1,0,74,116,76,34,2.7666666666666666,2.7666666666666666,5.608108108108108,3.5775862068965516,1.7,1.7,3.445945945945946,2.1982758620689653,2
-694460144,1,1,0,67,99,83,51,2.4066666666666667,2.4066666666666667,5.388059701492537,3.6464646464646466,1.4266666666666667,1.4266666666666667,3.1940298507462686,2.1616161616161618,2
-151520243,1,1,0,77,112,73,38,2.8733333333333335,2.8733333333333335,5.597402597402597,3.8482142857142856,1.76,1.76,3.4285714285714284,2.357142857142857,2
1205967313,1,1,0,73,115,77,35,2.5933333333333333,2.5933333333333333,5.328767123287672,3.382608695652174,1.6266666666666667,1.6266666666666667,3.3424657534246576,2.121739130434783,2
231145342,1,1,0,67,106,83,44,2.506666666666667,2.506666666666667,5.611940298507463,3.547169811320755,1.4933333333333334,1.4933333333333334,3.343283582089552,2.1132075471698113,2
1540307359,1,1,0,71,114,79,36,2.493333333333333,2.493333333333333,5.267605633802817,3.280701754385965,1.6133333333333333,1.6133333333333333,3.408450704225352,2.1228070175438596,2
1360838257,1,1,0,60,91,90,59,2.04,2.04,5.1,3.3626373626373627,1.32,1.32,3.3,2.1758241758241756,2
-2139593951,1,1,0,63,104,87,46,2.1,2.1,5,3.0288461538461537,1.3666666666666667,1.3666666666666667,3.253968253968254,1.9711538461538463,2
-419831892,1,1,0,72,120,78,30,2.78,2.78,5.791666666666667,3.475,1.8666666666666667,1.8666666666666667,3.888888888888889,2.3333333333333335,2
-54831343,1,1,0,67,110,83,40,2.4466666666666668,2.4466666666666668,5.477611940298507,3.3363636363636364,1.5733333333333333,1.5733333333333333,3.5223880597014925,2.1454545454545455,2
-50913496,1,1,0,66,107,84,43,2.433333333333333,2.433333333333333,5.53030303030303,3.411214953271028,1.5333333333333334,1.5333333333333334,3.484848484848485,2.149532710280374,2
1183301251,1,1,0,70,112,80,38,2.6333333333333333,2.6333333333333333,5.642857142857143,3.5267857142857144,1.5866666666666667,1.5866666666666667,3.4,2.125,2
-702611415,1,1,0,78,122,72,28,2.6,2.6,5,3.19672131147541,1.7466666666666666,1.7466666666666666,3.358974358974359,2.1475409836065573,2
1956863314,1,1,0,81,118,69,32,3.533333333333333,3.533333333333333,6.54320987654321,4.491525423728813,2.006666666666667,2.006666666666667,3.7160493827160495,2.5508474576271185,2
-820622646,1,1,0,70,112,80,38,2.3933333333333335,2.3933333333333335,5.128571428571429,3.205357142857143,1.58,1.58,3.3857142857142857,2.1160714285714284,2
-1414421525,1,1,0,77,112,73,38,2.6333333333333333,2.6333333333333333,5.12987012987013,3.5267857142857144,1.8333333333333333,1.8333333333333333,3.5714285714285716,2.455357142857143,2
-564138111,1,1,0,72,115,78,35,2.7866666666666666,2.7866666666666666,5.805555555555555,3.634782608695652,1.8533333333333333,1.8533333333333333,3.861111111111111,2.417391304347826,2
-1001132039,1,1,0,75,113,75,37,2.9133333333333336,2.9133333333333336,5.826666666666667,3.8672566371681416,1.86,1.86,3.72,2.4690265486725664,2
1403307517,1,1,0,72,113,78,37,2.7333333333333334,2.7333333333333334,5.694444444444445,3.6283185840707963,1.6666666666666667,1.6666666666666667,3.4722222222222223,2.2123893805309733,2
481600647,1,1,0,73,113,77,37,2.466666666666667,2.466666666666667,5.068493150684931,3.274336283185841,1.6333333333333333,1.6333333333333333,3.356164383561644,2.168141592920354,2
-300627738,1,1,0,74,119,76,31,2.7666666666666666,2.7666666666666666,5.608108108108108,3.4873949579831933,1.7733333333333334,1.7733333333333334,3.5945945945945947,2.235294117647059,2
-1349314029,1,1,0,74,124,76,26,3.1866666666666665,3.1866666666666665,6.45945945945946,3.8548387096774195,2.046666666666667,2.046666666666667,4.148648648648648,2.475806451612903,2
-1307054066,1,1,0,63,115,87,35,2.48,2.48,5.904761904761905,3.234782608695652,1.5933333333333333,1.5933333333333333,3.7936507936507935,2.0782608695652174,2
-1050260511,1,1,0,65,110,85,40,2.2333333333333334,2.2333333333333334,5.153846153846154,3.0454545454545454,1.4933333333333334,1.4933333333333334,3.4461538461538463,2.036363636363636,2
-2058511265,1,1,0,75,104,75,46,2.5533333333333332,2.5533333333333332,5.1066666666666665,3.6826923076923075,1.7066666666666668,1.7066666666666668,3.4133333333333336,2.4615384615384617,2
800481088,1,1,0,75,110,75,40,2.7266666666666666,2.7266666666666666,5.453333333333333,3.7181818181818183,1.68,1.68,3.36,2.290909090909091,2
241341820,1,1,0,65,107,85,43,2.72,2.72,6.276923076923077,3.8130841121495327,1.5466666666666666,1.5466666666666666,3.5692307692307694,2.1682242990654204,2
1065036822,1,1,0,66,108,84,42,2.2333333333333334,2.2333333333333334,5.075757575757576,3.1018518518518516,1.4333333333333333,1.4333333333333333,3.257575757575758,1.9907407407407407,2
1259153852,1,1,0,74,111,76,39,2.4133333333333336,2.4133333333333336,4.891891891891892,3.2612612612612613,1.5666666666666667,1.5666666666666667,3.175675675675676,2.1171171171171173,2
-495858722,1,1,0,68,102,82,48,2.2666666666666666,2.2666666666666666,5,3.3333333333333335,1.4733333333333334,1.4733333333333334,3.25,2.1666666666666665,2
-799841543,1,1,0,67,107,83,43,2.2066666666666666,2.2066666666666666,4.940298507462686,3.0934579439252334,1.4666666666666666,1.4666666666666666,3.283582089552239,2.05607476635514,2
94604538,1,1,0,70,109,80,41,2.2066666666666666,2.2066666666666666,4.728571428571429,3.036697247706422,1.5266666666666666,1.5266666666666666,3.2714285714285714,2.1009174311926606,2
-372976199,1,1,0,75,104,75,46,2.6066666666666665,2.6066666666666665,5.213333333333333,3.7596153846153846,1.6466666666666667,1.6466666666666667,3.2933333333333334,2.375,2
-1963535760,1,1,0,55,99,95,51,2.1133333333333333,2.1133333333333333,5.763636363636364,3.202020202020202,1.32,1.32,3.6,2,2
1620756235,1,1,0,68,103,82,47,2.1666666666666665,2.1666666666666665,4.779411764705882,3.1553398058252426,1.4266666666666667,1.4266666666666667,3.1470588235294117,2.0776699029126213,2
282321216,1,1,0,72,116,78,34,2.54,2.54,5.291666666666667,3.2844827586206895,1.64,1.64,3.4166666666666665,2.1206896551724137,2
1314045976,1,1,0,64,96,86,54,2.12,2.12,4.96875,3.3125,1.3933333333333333,1.3933333333333333,3.265625,2.1770833333333335,2
-917556599,1,1,0,68,107,82,43,2.3533333333333335,2.3533333333333335,5.1911764705882355,3.2990654205607477,1.5466666666666666,1.5466666666666666,3.411764705882353,2.1682242990654204,2
1632329315,1,1,0,73,116,77,34,2.433333333333333,2.433333333333333,5,3.146551724137931,1.6266666666666667,1.6266666666666667,3.3424657534246576,2.103448275862069,2
-1295487359,1,1,0,67,107,83,43,2.3733333333333335,2.3733333333333335,5.313432835820896,3.3271028037383177,1.4866666666666666,1.4866666666666666,3.328358208955224,2.0841121495327104,2
-197349682,1,1,0,83,121,67,29,3.2466666666666666,3.2466666666666666,5.867469879518072,4.024793388429752,1.96,1.96,3.5421686746987953,2.4297520661157024,2
381370812,1,1,0,71,109,79,41,2.4066666666666667,2.4066666666666667,5.084507042253521,3.311926605504587,1.5666666666666667,1.5666666666666667,3.3098591549295775,2.1559633027522938,2
1928223248,1,1,0,68,112,82,38,2.3333333333333335,2.3333333333333335,5.147058823529412,3.125,1.5,1.5,3.3088235294117645,2.0089285714285716,2
-664424171,1,1,0,71,117,79,33,2.62,2.62,5.535211267605634,3.358974358974359,1.74,1.74,3.676056338028169,2.230769230769231,2
507161320,1,1,0,77,115,73,35,2.493333333333333,2.493333333333333,4.857142857142857,3.252173913043478,1.7333333333333334,1.7333333333333334,3.3766233766233764,2.260869565217391,2
509801045,1,1,0,59,86,91,64,1.2333333333333334,1.2333333333333334,3.135593220338983,2.1511627906976742,0.98,0.98,2.4915254237288136,1.7093023255813953,4
1045762119,1,1,0,55,93,95,57,1.8933333333333333,1.8933333333333333,5.163636363636364,3.053763440860215,1.0866666666666667,1.0866666666666667,2.963636363636364,1.7526881720430108,4
-43423417,1,1,0,64,105,86,45,1.9333333333333333,1.9333333333333333,4.53125,2.761904761904762,1.2933333333333332,1.2933333333333332,3.03125,1.8476190476190477,4
99535188,1,1,0,73,104,77,46,2.28,2.28,4.684931506849315,3.2884615384615383,1.36,1.36,2.7945205479452055,1.9615384615384615,4
